building_count_100m,building_density_100m,building_coverage_ratio,building_mean_size,building_max_size,building_size_std,building_shape_complexity
37.0,0.0037,0.2909784621946399,109.08683885763234,300.5223346407456,70.40367423108373,4.143145810223209
35.0,0.0035,0.29376014651912935,107.72525274137944,300.5223346407456,70.54505162158527,4.143539718548242
35.0,0.0035,0.29681857257233085,107.72525274137944,300.5223346407456,70.54505162158527,4.143539718548242
34.0,0.0034,0.2995071697302699,106.67495849230748,300.5223346407456,71.30473962440873,4.140318042157899
34.0,0.0034,0.30157924863176405,110.2694361627826,300.5223346407456,72.39281853328461,4.150914241533954
35.0,0.0035,0.3031101498395975,116.5983973014584,331.7830760164362,80.32982498593059,4.146605736016332
33.0,0.0033,0.3053404848004799,118.29211335553045,331.7830760164362,81.50351733191975,4.132268907378503
34.0,0.0034,0.30785713635624057,121.51030913236343,331.7830760164362,86.08932439480095,4.12400641461721
35.0,0.0035,0.3066048711659786,120.95741213874003,331.7830760164362,84.91178910129953,4.1382942846612165
35.0,0.0035,0.305055644557609,120.95741213874003,331.7830760164362,84.91178910129953,4.1382942846612165
33.0,0.0033,0.3014922108362936,125.40879551828516,331.7830760164362,85.42179268134005,4.143740309903469
32.0,0.0032,0.30112964315438623,124.35979662570688,331.7830760164362,86.53668061488705,4.138911568367413
31.0,0.0031,0.2983866137825832,132.44466542341578,331.7830760164362,84.34905738816342,4.131353546374566
31.0,0.0031,0.2978317353007553,133.7844065269861,331.7830760164362,83.43897384611998,4.131872767788416
30.0,0.003,0.2980604040920282,135.4762149952636,331.7830760164362,84.29354903559667,4.125103395606854
29.0,0.0029,0.29776829732627036,131.9762222766931,331.7830760164362,83.56385471175997,4.126848054843872
30.0,0.003,0.2955293274186335,130.0956783230368,331.7830760164362,82.78110175899181,4.125516797765242
31.0,0.0031,0.2929208496450103,128.25348254581564,331.7830760164362,82.05770030601703,4.122737189490472
31.0,0.0031,0.2917822741357042,136.50366354025368,377.9461890383669,93.14177718140137,4.119859601044792
30.0,0.003,0.2913986632708027,139.7418523234507,377.9461890383669,92.94895631794813,4.123831181502903
30.0,0.003,0.291018751275785,139.7418523234507,377.9461890383669,92.94895631794813,4.123831181502903
30.0,0.003,0.29112601393377746,139.7418523234507,377.9461890383669,92.94895631794813,4.123831181502903
29.0,0.0029,0.29150942794195,137.28877729865073,377.9461890383669,93.5782840931308,4.125429148097026
28.0,0.0028,0.29181134789610536,130.84799291801212,377.9461890383669,90.35181213817029,4.126918827837897
27.0,0.0027,0.29192910614884265,130.89995041796007,377.9461890383669,92.00937108118542,4.124284298235069
29.0,0.0029,0.2949101116513611,135.27822895665201,377.9461890383669,90.37893138683889,4.117404667274783
29.0,0.0029,0.3033420390997199,137.2018708108939,377.9461890383669,95.90272400890017,4.216125148110514
29.0,0.0029,0.3022943181514978,137.2018708108939,377.9461890383669,95.90272400890017,4.216125148110514
28.0,0.0028,0.300399998860103,134.79312333177168,377.9461890383669,96.73442388274246,4.218076243572904
28.0,0.0028,0.29562078923620005,134.79312333177168,377.9461890383669,96.73442388274246,4.218076243572904
28.0,0.0028,0.29017426539331204,128.86552627640793,377.9461890383669,98.16315555879311,4.2052362608078955
28.0,0.0028,0.28536294824360164,127.30829926757131,377.9461890383669,99.50621686903837,4.204689997656698
23.0,0.0023,0.22715546285075985,136.73966192467515,377.9461890383669,100.53266060723057,4.226730777444442
23.0,0.0023,0.22648092925446175,136.73966192467515,377.9461890383669,100.53266060723057,4.226730777444442
23.0,0.0023,0.22674830728867218,136.73966192467515,377.9461890383669,100.53266060723057,4.226730777444442
21.0,0.0021,0.2247035604857429,131.4471322703123,377.9461890383669,103.39188879869099,4.205085859728595
20.0,0.002,0.22229071817046692,125.31016866089783,377.9461890383669,102.14434900482797,4.214804400670536
21.0,0.0021,0.21828607934263272,132.02410143771135,377.9461890383669,104.93811301075444,4.220677945575129
23.0,0.0023,0.21319529971180737,127.35476145043717,377.9461890383669,102.48815509694494,4.206330946128652
24.0,0.0024,0.20687676858224685,120.29976402934817,377.9461890383669,93.04435580907185,4.209424601014445
24.0,0.0024,0.20403075627380643,118.299565292686,377.9461890383669,94.24637747019231,4.206771096108805
25.0,0.0025,0.2484191377229374,146.6427607178286,352.33585417967475,85.79308640901918,4.27677630775047
25.0,0.0025,0.22534528801675688,146.06905813266312,352.33585417967475,86.33270063722493,4.296077741706563
22.0,0.0022,0.20885235619911305,147.4541695453464,352.33585417967475,88.89150818669913,4.3135177458257
19.0,0.0019,0.1856087946579578,153.9104975880898,286.80808927583246,83.49403812975704,4.3176944189241855
19.0,0.0019,0.16374061964996695,159.13384325250752,335.14455328691145,92.68252145704554,4.250617578110758
17.0,0.0017,0.1753309553296117,181.2559858512335,556.4439850726376,129.7316208172677,4.281869103650552
15.0,0.0015,0.19232551066546452,188.41407042842948,556.4439850726376,134.92374631692607,4.256729276847751
16.0,0.0016,0.18477408323116712,205.19458927198997,556.4439850726376,131.37767450400247,4.270166245151254
15.0,0.0015,0.18351342773212645,205.87326817992343,556.4439850726376,135.65911899926624,4.266851791088063
15.0,0.0015,0.2014492698117472,193.5768157076214,556.4439850726376,141.6824738102935,4.311881137292892
15.0,0.0015,0.22189854114126706,198.38745576585748,556.4439850726376,135.13673168047154,4.312786867406192
16.0,0.0016,0.24564129749181926,186.02887549859963,556.4439850726376,137.95659608589864,4.274868627267046
17.0,0.0017,0.24921273017622517,176.44175286344188,556.4439850726376,135.08827175468423,4.277822136844672
18.0,0.0018,0.24941441069546655,185.1651225264302,556.4439850726376,136.1200524800631,4.281689419336036
21.0,0.0021,0.25821099221398597,187.2006600332198,557.4940984856387,154.32216198638972,4.213657363047655
20.0,0.002,0.25287356093767416,189.33526539574325,557.4940984856387,159.1199687144798,4.219844397303986
22.0,0.0022,0.23553831150085816,196.6667909048375,557.4940984856387,153.84654475879444,4.2486547482300345
27.0,0.0027,0.27155125713400563,160.2821234463119,557.4940984856387,126.25389928573027,4.2499037056593325
32.0,0.0032,0.2939325743291662,153.2280003384393,557.4940984856387,120.96993971167004,4.288599805777063
34.0,0.0034,0.31178810909479365,135.27305182870376,557.4940984856387,115.33391845825835,4.273808780813335
33.0,0.0033,0.2988022119900055,136.73439607658355,557.4940984856387,128.6550016765307,4.307117923182556
27.0,0.0027,0.2875196572089121,128.0842319077579,557.4940984856387,133.11876494673214,4.305439123603589
24.0,0.0024,0.27771405573308194,138.540169290968,557.4940984856387,137.48187039634038,4.3263290822299405
19.0,0.0019,0.2756241283746392,152.52203908333593,557.4940984856387,149.50130509369072,4.336743262748247
18.0,0.0018,0.25843912073876396,159.62244971104118,557.4940984856387,150.44747146052248,4.354379514073809
16.0,0.0016,0.2301943725475282,168.8046821453566,557.4940984856387,157.0264809101389,4.307993368903649
14.0,0.0014,0.19398338762721393,182.80663935485282,557.4940984856387,162.32781295795948,4.3230949058282935
15.0,0.0015,0.15349687971773388,171.5034906495693,557.4940984856387,160.48143930438678,4.354402475955547
15.0,0.0015,0.12239915412233782,190.66598431202326,557.4940984856387,160.82202096667297,4.365334604283689
14.0,0.0014,0.1053816696829756,167.11841455714048,548.3937479352943,132.06676971932035,4.316215117528218
11.0,0.0011,0.09957377875574808,165.71553146293905,548.3937479352943,144.80036930470104,4.3416554238776355
20.0,0.002,0.17115630365637413,110.56567888519803,297.1114294213946,76.06748855398261,4.179652172295567
21.0,0.0021,0.16845194237083888,119.3942408474255,297.1114294213946,79.57795504563524,4.192544306284891
20.0,0.002,0.1782170040574653,121.54110782647345,297.1114294213946,81.1613944596024,4.199595849239563
18.0,0.0018,0.1911152130518242,128.8086719409255,297.1114294213946,82.01418502593009,4.206232913325304
20.0,0.002,0.21446636623953869,137.90387090877965,297.1114294213946,81.8499493910806,4.206941271098989
18.0,0.0018,0.2343914923628423,148.57533274335142,297.1114294213946,79.26048832181972,4.192284779357414
18.0,0.0018,0.24562577492895663,148.57533274335142,297.1114294213946,79.26048832181972,4.192284779357414
19.0,0.0019,0.2602862003409991,155.4400004983044,297.1114294213946,75.91125924069594,4.199101498651742
21.0,0.0021,0.2617717030916313,149.9702823218027,297.1114294213946,74.25782344430453,4.216705248369866
21.0,0.0021,0.2619847050544043,149.9702823218027,297.1114294213946,74.25782344430453,4.216705248369866
22.0,0.0022,0.26100701434880336,149.73728260614746,297.1114294213946,72.55837544950788,4.226936912357103
22.0,0.0022,0.2573234365615913,149.73728260614746,297.1114294213946,72.55837544950788,4.226936912357103
23.0,0.0023,0.24613953040313177,151.67591521565114,360.52868943380463,81.66579723744036,4.21277205478373
20.0,0.002,0.2331133044898359,153.58287645558468,360.52868943380463,85.31188746511587,4.209156843019977
21.0,0.0021,0.23008587341951953,151.79166949948572,360.52868943380463,83.6403582944873,4.199214867531573
20.0,0.002,0.23522840793336228,153.03858465010404,360.52868943380463,85.51516980724558,4.207795152108032
20.0,0.002,0.2375510204176186,169.14287141441625,488.0595051609237,107.63181584684305,4.263563988291083
18.0,0.0018,0.2429470965884061,182.96851933084622,488.0595051609237,107.51191183617311,4.230672869508418
19.0,0.0019,0.25776228440450555,203.78593203948185,560.9548076441033,133.24899580584113,4.288559636799545
20.0,0.002,0.27439908222631004,200.80905734368315,560.9548076441033,130.52166109591565,4.274144839936001
20.0,0.002,0.28505269241219305,200.80905734368315,560.9548076441033,130.52166109591565,4.274144839936001
22.0,0.0022,0.2912634250461359,195.18546801419652,560.9548076441033,129.26979642955874,4.251779863596533
23.0,0.0023,0.2922175726224142,194.55480719725074,560.9548076441033,126.46295536777315,4.242635168845424
23.0,0.0023,0.2893619542451753,191.51709683214264,560.9548076441033,128.01312355006044,4.2687427411265935
24.0,0.0024,0.28278129321910894,186.4072491864109,560.9548076441033,127.69140781902993,4.274538179222433
23.0,0.0023,0.2840223725657754,184.7781583965114,560.9548076441033,128.62480642265882,4.247465387561881
22.0,0.0022,0.27438613471269535,182.38769482271707,560.9548076441033,133.49333570206565,4.2543494171046605
23.0,0.0023,0.26417085882862845,173.56860133193797,560.9548076441033,132.1481109959371,4.241075530900717
23.0,0.0023,0.2648180882093103,173.56860133193797,560.9548076441033,132.1481109959371,4.241075530900717
28.0,0.0028,0.27489143665360477,169.71003662328118,560.9548076441033,125.58975843397819,4.273129398810306
28.0,0.0028,0.2746252247017662,169.71003662328118,560.9548076441033,125.58975843397819,4.273129398810306
27.0,0.0027,0.2735672087855078,157.91931556633148,560.9548076441033,111.64396020514648,4.22286557167816
26.0,0.0026,0.27201759833265854,162.49084968253462,560.9548076441033,111.26320996532833,4.22900595000892
26.0,0.0026,0.27093094496453235,162.49084968253462,560.9548076441033,111.26320996532833,4.22900595000892
26.0,0.0026,0.27076920786623926,162.49084968253462,560.9548076441033,111.26320996532833,4.22900595000892
26.0,0.0026,0.2706070437436613,151.80583540065138,560.9548076441033,104.88882616703604,4.242785731637953
27.0,0.0027,0.26951623092344795,155.78641725051025,560.9548076441033,104.91028346839119,4.254640551267532
28.0,0.0028,0.2712825902289213,149.14649297624507,560.9548076441033,107.04825657916508,4.26964871637231
29.0,0.0029,0.27485068935110235,146.50664507279637,560.9548076441033,106.10987827393981,4.260572954345038
29.0,0.0029,0.2779762343671542,146.50664507279637,560.9548076441033,106.10987827393981,4.260572954345038
31.0,0.0031,0.28300362106104293,144.40688715285657,560.9548076441033,103.73261687163776,4.2526294201167
31.0,0.0031,0.2835359093758514,138.18154880398197,560.9548076441033,105.07173954112625,4.26677161907345
30.0,0.003,0.28311777253789233,137.31022887721093,560.9548076441033,106.69834885170332,4.269250224946954
31.0,0.0031,0.2829148798213919,135.17790244382329,560.9548076441033,105.61107412724448,4.263815813701638
32.0,0.0032,0.2773515400067723,136.09805651310478,560.9548076441033,104.07397885199646,4.275278759879309
33.0,0.0033,0.27102344568344466,127.91872663687997,296.5850004867933,69.07894096099157,4.271519626362381
33.0,0.0033,0.2697201590041188,127.34319708567484,296.5850004867933,68.85200246829132,4.274542441389283
32.0,0.0032,0.27017722851324427,130.1023273547733,296.5850004867933,68.09933585751068,4.282992560004264
32.0,0.0032,0.2731099851217573,145.30458709605676,821.8487933586439,138.42904487706528,4.307677769862037
32.0,0.0032,0.27331138938059907,145.30458709605676,821.8487933586439,138.42904487706528,4.307677769862037
31.0,0.0031,0.2743932809851297,142.28705374547351,821.8487933586439,139.6043431523235,4.315921518738431
29.0,0.0029,0.27883916962756494,151.83963812392054,821.8487933586439,145.0337149909798,4.31807598039752
31.0,0.0031,0.2836749401596448,164.9624973438326,821.8487933586439,164.19326047371348,4.316872400747958
32.0,0.0032,0.29090641505765824,163.2470569278284,821.8487933586439,161.88937429122552,4.307083465536914
31.0,0.0031,0.3010797742671194,167.03952157396913,821.8487933586439,163.07466115955904,4.313501947974699
30.0,0.003,0.31203139585017553,165.7907492965751,821.8487933586439,165.6244171345439,4.322328620407114
30.0,0.003,0.3161992153748358,165.7907492965751,821.8487933586439,165.6244171345439,4.322328620407114
31.0,0.0031,0.3127364633457756,162.78411685372117,821.8487933586439,163.76128146077147,4.31201943556076
31.0,0.0031,0.30744101002393126,169.2095891566803,821.8487933586439,164.50847773421734,4.318323947097794
31.0,0.0031,0.303482292307282,173.56185450488556,821.8487933586439,166.90454827035805,4.296279692746639
30.0,0.003,0.3041348538709969,169.4610829721553,821.8487933586439,168.12017437645662,4.301473656398965
31.0,0.0031,0.30395087199616255,176.55640030880582,821.8487933586439,167.8896652980964,4.290162380833325
30.0,0.003,0.3087123564089406,179.10752430793562,821.8487933586439,169.812338558993,4.298738120419297
30.0,0.003,0.31709681670520723,163.0471300013292,821.8487933586439,148.43518511272845,4.319811417397791
28.0,0.0028,0.33886360987925485,169.39590026990052,821.8487933586439,153.9624525305553,4.332086222625839
