building_count_100m,building_density_100m,building_coverage_ratio,building_mean_size,building_max_size,building_size_std,building_shape_complexity
3.0,0.0003,0.02649633006379644,2927.7947317505586,8366.86391636592,3847.232624923638,6.312599391193153
1.0,0.0001,0.005593903116176169,89.12530347570451,89.12530347570451,0.0,4.110960958116304
2.0,0.0002,0.017849293386641107,318.33292586787707,576.600864497819,258.26793862994185,4.617655761229964
1.0,0.0001,0.057660086449781905,576.600864497819,576.600864497819,0.0,5.029356401654146
1.0,0.0001,0.016628963544805562,576.600864497819,576.600864497819,0.0,5.029356401654146
1.0,0.0001,0.05091459370678191,1092.3214620681367,1092.3214620681367,0.0,6.541566909911072
1.0,0.0001,0.04005590296317207,1092.3214620681367,1092.3214620681367,0.0,6.541566909911072
1.0,0.0001,0.025929726858009428,19332.510454173265,19332.510454173265,0.0,6.487995716365383
2.0,0.0002,0.0904326121209871,9729.66797256256,19332.510454173265,9602.842481610705,5.24631905006437
2.0,0.0002,0.06067484076227396,1116.7295091749954,2106.633527398136,989.9040182231403,4.486657722660222
2.0,0.0002,0.1295644750316947,1375.4657844267288,2106.633527398136,731.167742971407,5.305524059659416
5.0,0.0005,0.12575112552379528,705.0161224381228,2106.633527398136,717.3629113688222,4.689546517938912
11.0,0.0011,0.1868041027192349,557.1252190436961,2106.633527398136,696.9938880984855,4.622392397929359
13.0,0.0013,0.2557316169275803,398.5431502869217,1886.379289283487,464.9244081235486,4.577789339090328
15.0,0.0015,0.2640687760563641,361.73307251968157,1886.379289283487,453.3198080043588,4.587837430732333
14.0,0.0014,0.22980226436200937,203.0562365143185,753.8813232322041,197.90485132789118,4.322135107515723
15.0,0.0015,0.21468051780714467,237.05256081084696,587.6909789820362,153.93879001638328,4.333561230765768
12.0,0.0012,0.2832975531922697,378.6258833209377,1024.5692717577897,320.90416814761466,4.888066669575614
15.0,0.0015,0.2941232311201096,361.20284977477326,1024.5692717577897,284.3376673809483,4.742259833390203
15.0,0.0015,0.2868801548872478,414.62291196468567,1024.5692717577897,307.3114986554185,4.7236812202829705
11.0,0.0011,0.266080217608802,475.46129280076707,1614.6246144931688,461.178583466658,4.770505703355654
12.0,0.0012,0.23321119385507555,475.0501215380007,1614.6246144931688,442.5751935066987,4.866013528348317
14.0,0.0014,0.28617455324697394,267.6558209585791,1614.6246144931688,381.96055563432657,4.524090673005713
25.0,0.0025,0.37615983832144145,193.54278076054408,502.00073654029086,118.05779779521102,4.359257059673389
16.0,0.0016,0.26956240225056205,219.46722139519068,502.00073654029086,124.66865621911425,4.3311399546222855
16.0,0.0016,0.1639473416889229,201.88155228659048,594.8418590643237,137.75987482043277,4.233280524751228
13.0,0.0013,0.20266756086178667,275.08609050558687,594.8418590643237,167.67340344783236,4.527702696526365
19.0,0.0019,0.35686064189727495,250.12378581941243,594.8418590643237,146.52847169722006,4.465412793002451
16.0,0.0016,0.3285105230244435,504.91873747144115,3012.9289912004865,669.9526900846124,4.88365195782465
11.0,0.0011,0.35487830248502,556.8820284189588,3012.9289912004865,798.5195120153171,4.840360509823789
13.0,0.0013,0.4151963107695812,479.61770797496644,3012.9289912004865,750.841849234538,4.63419579574241
9.0,0.0009,0.31455508867846127,774.5093802281642,3012.9289912004865,841.8383580000778,5.271600432743507
21.0,0.0021,0.3333963723053702,244.61426092231895,669.4853251099015,165.30689449667696,4.394697664600083
32.0,0.0032,0.35603030082129056,179.19115526285418,582.3856542681415,116.74959472225295,4.314038962881069
31.0,0.0031,0.4007422078856122,192.6914370965615,589.7207703520171,128.65440534797807,4.402554014967848
25.0,0.0025,0.39622605226073426,239.66265889593313,589.7207703520171,133.3357901376002,4.428425912376881
23.0,0.0023,0.3345853943440279,237.36904209464484,480.63111614840045,135.6023568944527,4.492219329210203
27.0,0.0027,0.3034413362595228,237.27398987810258,974.4402164813858,191.60805874969068,4.4079185053806365
26.0,0.0026,0.4134651770953231,227.02662361668172,974.4402164813858,200.9801841573315,4.37555836749895
32.0,0.0032,0.3565712692862961,224.5778448612637,974.4402164813858,191.59689120519266,4.399080416706018
27.0,0.0027,0.33376655414843126,202.29327870564555,550.6244511434699,139.8856699990408,4.371109265134528
20.0,0.002,0.2941647816808052,204.17089639319045,672.4353753950577,167.58841198785547,4.403334329260601
21.0,0.0021,0.3628257366493383,222.7778739486471,672.4353753950577,170.99565274910674,4.342641119139306
17.0,0.0017,0.3869217654253349,303.5792467467116,1079.5620001657728,278.86255699254974,4.562662148781666
13.0,0.0013,0.3694898547946624,412.1943663112134,1247.2153419804292,353.62493930391446,4.589007603501289
15.0,0.0015,0.32218078127943234,352.34124649048016,1247.2153419804292,282.9443825267854,4.41073773680497
17.0,0.0017,0.31018558700870597,253.08519311511367,574.1730111878617,150.50207741739703,4.387053995364182
18.0,0.0018,0.24758404897642622,199.7580132050118,574.1730111878617,141.47928620069172,4.501608015358917
18.0,0.0018,0.2794486269145364,204.2230921934151,566.0918869177254,158.23367914999145,4.529512342192709
27.0,0.0027,0.3561646932666986,173.474582974982,566.0918869177254,147.8199633228045,4.376087159574101
26.0,0.0026,0.3868611965010629,292.54699610303715,1052.879767477376,288.0169977535054,4.678560399931358
24.0,0.0024,0.36220538577624856,300.021053548755,1052.879767477376,294.9259042039839,4.7643007832750515
21.0,0.0021,0.36108921256740856,335.94520572221546,1052.879767477376,235.1951492441342,4.765464390726432
19.0,0.0019,0.37577804478770976,367.90105729063254,1175.7964305512435,290.3796520163737,4.917496940835086
13.0,0.0013,0.3272110295746435,381.156546083395,1175.7964305512435,336.3591209340174,4.92173449699531
11.0,0.0011,0.24726809955933682,422.5983607341912,1175.7964305512435,441.2686068843495,4.95343949429306
13.0,0.0013,0.22911047817079383,262.5751342003548,920.0102492878593,281.7624094325772,4.7407886667800385
16.0,0.0016,0.2174120731226629,608.3763800197942,5100.764648144995,1180.3079804105528,4.722020624676878
14.0,0.0014,0.2316030081024032,973.4462487061511,5100.764648144995,1572.0425165891186,4.693782139361047
8.0,0.0008,0.2874282135104407,844.0682218640469,4381.088682200894,1378.6402918641431,4.697834961627622
14.0,0.0014,0.23194751382140016,564.8921780918447,4381.088682200894,1092.477285652455,4.5811407421456325
12.0,0.0012,0.16438848842975062,184.0894958726718,512.1427614873977,114.76415848310072,4.374461075897655
14.0,0.0014,0.16473580584115508,197.9563653088312,512.1427614873977,108.76440089270879,4.353752202605392
13.0,0.0013,0.1409550175711545,192.65650073097828,482.4309626281464,101.527478191079,4.29658536116496
10.0,0.001,0.09877288420267644,151.26790918759147,314.7470361485414,65.71075415678118,4.263482437469994
7.0,0.0007,0.07357603706616947,156.7655383171778,355.17858825324305,89.18818635250844,4.236955288167769
6.0,0.0006,0.08851390714635954,179.77197764613956,355.17858825324305,95.42810321245865,4.370870919068118
13.0,0.0013,0.14063918967498087,180.344070612244,355.17858825324305,75.36807678763073,4.370652409519471
17.0,0.0017,0.19472630318757622,261.49406911643865,1915.9964969581997,420.1679449998316,4.423802255838278
15.0,0.0015,0.2707627195569387,463.11806692157717,2881.7801510537124,783.8162131901001,4.485595025173698
9.0,0.0009,0.3550722029590372,708.9090509543544,2881.7801510537124,935.1926708616793,4.693832176750752
11.0,0.0011,0.31304434861048647,404.3455390567103,2881.7801510537124,787.8001946523259,4.368269443905361
10.0,0.001,0.16623052973662536,398.31528196825764,2881.7801510537124,828.2522509960495,4.275757952934474
9.0,0.0009,0.07570514401694155,148.47495284913956,349.01492469395083,84.20003823905877,4.140673328753369
10.0,0.001,0.1143429292480123,190.53588725129177,520.8956052575088,135.94121626674027,4.286311883838103
15.0,0.0015,0.22217709024227125,224.2977331204994,1063.9445976415166,239.512841033226,4.2980458339087875
10.0,0.001,0.1523196484201235,254.85798932176436,1063.9445976415166,279.3046479034046,4.337144994308158
6.0,0.0006,0.042562677601723026,131.00891689896426,244.1735864588667,71.15661934837246,4.338485948925699
12.0,0.0012,0.1368726103750097,135.402556853329,244.1735864588667,54.000608783770524,4.220216507753718
8.0,0.0008,0.053642414067361054,152.34932539213702,228.7157857552149,37.33473636240663,4.141641338668984
2.0,0.0002,0.024115656280576707,120.57828140288353,124.06463990980971,3.486358506926173,4.11254781326573
3.0,0.0003,0.02543722860032143,88.60559681698497,124.06463990980971,45.30571983408486,4.106737299446791
3.0,0.0003,0.014094392451481835,218.10396381187857,549.2171905953893,235.23699869125716,4.282198218574845
2.0,0.0002,0.0532710238396333,286.93870912028854,549.2171905953893,262.2784814751007,4.238894931648474
2.0,0.0002,0.0716737710844266,1182.199922643502,1815.182654691615,632.9827320481128,5.4101811236429445
1.0,0.0001,0.10708223699067203,1815.182654691615,1815.182654691615,0.0,6.437688655797853
1.0,0.0001,0.13849006004361633,1815.182654691615,1815.182654691615,0.0,6.437688655797853
3.0,0.0003,0.09088602633269434,677.3403169737957,1815.182654691615,804.576218564225,4.966138930298321
2.0,0.0002,0.0075877765815769395,962.1355995124886,1815.182654691615,853.0470551791263,5.359756224581622
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.0014306342294989282,281.3359107784547,281.3359107784547,0.0,4.20689074861845
1.0,0.0001,0.028133591077845473,281.3359107784547,281.3359107784547,0.0,4.20689074861845
3.0,0.0003,0.03354522904769794,127.53132972900569,281.3359107784547,108.77107645897559,4.080670511732581
4.0,0.0004,0.03283203338754946,90.77901511499059,205.53727233077547,66.31466850470353,4.027399837210589
5.0,0.0005,0.033731838332052316,243.3231847276491,753.2936854724086,259.9025476128404,5.07728209684903
6.0,0.0006,0.04380935489702822,153.24514676491427,205.53727233077547,52.29703124475757,4.4313049052468925
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0003,0.0054876412612775574,93.70646071511334,121.70373551663015,31.017659444941955,4.551011556230573
6.0,0.0006,0.028193652065921383,91.54815324795742,141.69806642657292,38.24440881529673,4.088026002272527
9.0,0.0009,0.04951293640816195,79.04812419143845,158.57226983784602,41.49417072733262,4.104491830885597
6.0,0.0006,0.03422846617488142,84.24344602710107,134.03560398872918,28.68345515525029,4.121130740610124
10.0,0.001,0.0639136474093132,89.14140229931246,128.9955184336951,28.82518646939477,4.209752765785384
7.0,0.0007,0.0625006984770389,98.63377620094262,143.28890950273734,27.41603530452304,4.1336660729442
2.0,0.0002,0.0023969626788869205,126.84096753451726,136.73855809122915,9.89759055671189,4.057837365957802
15.0,0.0015,0.13085743769138863,124.86466101519744,221.22710714784046,59.92644611311321,4.131436641651928
15.0,0.0015,0.19025863715718921,165.69669347230254,592.8658727434365,127.21489491437234,4.22537281348007
12.0,0.0012,0.1607718432810586,175.9914244572182,592.8658727434365,140.8961226500082,4.289511715004617
4.0,0.0004,0.0708664175671281,252.79867418473304,592.8658727434365,198.0196680157466,4.3142446773551155
3.0,0.0003,0.06952264868252798,1522.9583185965957,3874.578670754847,1674.906149303312,4.809836195495195
1.0,0.0001,0.15100781146526734,3874.578670754847,3874.578670754847,0.0,5.544542653373642
1.0,0.0001,0.021384057981618132,3874.578670754847,3874.578670754847,0.0,5.544542653373642
1.0,0.0001,0.02451800286773778,284.58268104430925,284.58268104430925,0.0,4.361960633975644
4.0,0.0004,0.04113253457522212,122.10756032191726,159.17820140619182,41.505051677499694,4.068459918472013
6.0,0.0006,0.05957458873850783,175.70278382773714,441.3811282911536,123.55624922010414,4.1429581622440015
8.0,0.0008,0.10556248840306402,170.21499417650375,334.39079546691863,68.93372082876101,4.1945275961662585
5.0,0.0005,0.1318251597760167,316.92192056068274,519.5141929467934,179.65369776481424,4.456133340965748
1.0,0.0001,0.03140266278070466,519.5141929467934,519.5141929467934,0.0,4.27938308428192
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0003,0.0386442688311143,326.3259221439276,562.2589450332165,167.79698378672813,4.110347066056303
1.0,0.0001,0.018632652199564347,186.32652199564347,186.32652199564347,0.0,4.053066792818722
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.00668625908325954,622.5971715608389,622.5971715608389,0.0,4.440140320344778
4.0,0.0004,0.03890441920396234,138.34531365007365,251.9932294762212,83.82427643186917,4.212644369631355
3.0,0.0003,0.014175720070099346,111.15932192948232,217.63435727661988,75.34797317990918,4.142993605737954
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.023565937059224978,381.9396943874213,381.9396943874213,0.0,4.005231621508566
3.0,0.0003,0.017097591981140622,175.99938499631926,314.2016334627781,98.89832319019062,4.293539816536538
2.0,0.0002,0.02550004603753508,458.3007214607917,822.7319223330047,364.431200872213,5.231350044214167
3.0,0.0003,0.04034768884841886,318.51027512359434,822.7319223330047,356.54705967578843,4.863294421048742
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.012792043145109707,127.92043145109707,127.92043145109707,0.0,4.000154493219774
2.0,0.0002,0.0021747762501307206,152.80565573089615,284.2535475314587,131.44789180056256,4.111094403290233
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.005370387054546208,703.5454994856653,703.5454994856653,0.0,5.487548263109275
1.0,0.0001,0.06411770589439572,703.5454994856653,703.5454994856653,0.0,5.487548263109275
4.0,0.0004,0.06461321168372522,268.668774531435,703.5454994856653,251.75092423357725,4.412317773454616
5.0,0.0005,0.05187488151276119,467.3380499958559,1262.0151518535397,456.7064115339308,4.490926149808923
4.0,0.0004,0.02961397068904585,136.09464405806796,218.03896484540292,52.65217121748739,4.500404118731396
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.00012398044223887802,146.65136651834268,146.65136651834268,0.0,4.378239541556148
2.0,0.0002,0.022894411795189234,114.47205897594617,146.65136651834268,32.179307542396515,4.2049302934724455
4.0,0.0004,0.03304679391666544,114.32703936212816,205.90422229153953,68.73322462487161,4.169040860982458
2.0,0.0002,0.011880708039078043,113.3207349612176,117.28572309105066,3.9649881298330527,4.040784293263663
5.0,0.0005,0.04038501694463687,118.78067908323922,147.33329608152815,24.619632597368767,4.077185588687341
7.0,0.0007,0.06423154115284374,155.06578052520328,319.50118935206586,76.02636165530038,4.090126447891217
6.0,0.0006,0.07312404428484515,162.68411947417306,319.50118935206586,79.6057074539459,4.101174030051579
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0003,0.02121914935115754,119.67169384162439,145.55638048044355,18.303287150221454,4.2478016227065645
3.0,0.0003,0.04317949443676946,160.69467818254415,219.02116710738005,44.32209612604249,4.303632850657703
2.0,0.0002,0.02272565793787991,185.2159662127749,219.02116710738005,33.805200894605136,4.455117484994762
0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0004,0.015989342581169033,177.6161175923754,344.46537703247895,121.92268521656308,4.213279682022953
4.0,0.0004,0.032280974313753624,107.30358745259274,148.93100990862155,31.63559348998931,4.076687130971694
6.0,0.0006,0.04621706553734875,130.36247938664928,234.4303135306711,71.58676651360638,4.141654952604896
7.0,0.0007,0.1036977441472731,155.2702888723122,234.4303135306711,40.95879596973631,4.310703143553191
7.0,0.0007,0.11789021079250499,168.4145868464357,286.59404247040214,63.212899961087466,4.471702032804904
4.0,0.0004,0.04531259570938111,187.0673723928768,286.59404247040214,76.18162009551754,4.488389676054195
1.0,0.0001,0.004126555859057094,286.59404247040214,286.59404247040214,0.0,4.854928679364004
0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0007,0.03377729055329524,167.70145152900264,464.4618289135466,134.39082991660814,4.25635614112381
12.0,0.0012,0.10008225167760736,132.45862645651343,461.1768077055302,108.90064928248982,4.163866656553242
12.0,0.0012,0.0756154491179099,113.73639466300806,173.20632959027213,47.00077490593165,4.159712767615077
8.0,0.0008,0.07836313376598936,170.32640003613477,259.0004096930863,61.015770351810936,4.3795300270682525
5.0,0.0005,0.03881461203488813,93.57561206370929,171.3060897076483,63.435136616216305,4.160967523044155
2.0,0.0002,0.03144626218982552,159.739517642265,171.3060897076483,11.566572065383298,4.296950001993986
3.0,0.0003,0.038099969526885734,126.99989842295247,170.10253677184932,46.32313714648622,4.281556924058117
3.0,0.0003,0.031032947066794794,126.99989842295247,170.10253677184932,46.32313714648622,4.281556924058117
2.0,0.0002,0.02137041159343928,116.41337484598785,170.10253677184932,53.68916192586148,4.1603068918185775
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0001,0.0008512685659012994,95.42036028842357,95.42036028842357,0.0,4.008076728882727
1.0,0.0001,0.009314183547063178,95.42036028842357,95.42036028842357,0.0,4.008076728882727
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0003,0.024581969604811852,127.71324566588491,173.23973756759528,61.76656725689728,4.1018073509418995
2.0,0.0002,0.007160618025192395,229.26401189359694,289.01668000782604,59.75266811422911,4.291940798698594
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0003,0.061389800226866555,663.3879918104054,1484.7238999636006,589.8581290097626,4.081362284952066
3.0,0.0003,0.053116215903002646,249.58618230612058,379.0308172499331,103.22750334898195,4.071598625377674
2.0,0.0002,0.06035845527769325,1552.6225419202783,2861.9266123898105,1309.3040704695322,4.913755118228417
3.0,0.0003,0.07503747690172372,1075.0464379479276,2861.9266123898105,1264.519395977332,4.613343832936343
2.0,0.0002,0.03543255148936421,1490.9104211965184,2861.9266123898105,1371.0161911932921,4.912977954371797
3.0,0.0003,0.03699455716870165,500.6996738321591,1280.6511947136585,552.3477625692461,4.436231454337908
5.0,0.0005,0.06179310706452914,374.0726950573111,1476.2670996920795,551.7112681627627,4.342187191084266
7.0,0.0007,0.09871823483244448,421.2095361059515,1476.2670996920795,505.1620623249945,4.532078351291872
3.0,0.0003,0.10204605931956114,388.2178739837779,874.8428061050523,347.3789303235351,4.6727184594805244
3.0,0.0003,0.03530842544982518,1692.4872485781004,4116.068595133021,1743.6859730245856,5.179893694261696
2.0,0.0002,0.03567900119575564,2160.249907792076,4116.068595133021,1955.8186873409445,4.816348567627333
3.0,0.0003,0.031063652138996735,227.84187247769367,393.60837742438474,126.87498000153207,4.439053501565096
4.0,0.0004,0.11049718164975533,535.6598774602822,1243.253654668709,429.1951644387342,4.926805697007637
5.0,0.0005,0.1264644642838814,864.6887317753228,1502.9469700005097,432.3582278681264,5.081298623501941
4.0,0.0004,0.1117858627332349,2342.2107957414073,5265.842614323497,1788.5341100201874,4.939742095739914
3.0,0.0003,0.1702579674975265,2965.6021707574764,5265.842614323497,1646.4117927065624,5.245458714718455
3.0,0.0003,0.1479829281751655,2965.6021707574764,5265.842614323497,1646.4117927065624,5.245458714718455
6.0,0.0006,0.1212318362819437,1363.3309341313955,5265.842614323497,1883.5062669052593,4.304946864155238
8.0,0.0008,0.11079879074506326,209.57297971209056,356.97373223068803,80.79746544726093,4.220949598492132
11.0,0.0011,0.13582102914672312,237.95764199368816,475.7050228296392,98.6438493560172,4.29369649403923
7.0,0.0007,0.12456184824059323,346.16711208433287,703.1935719696505,176.30266327491964,4.485757240975784
4.0,0.0004,0.12542628626269953,332.16900394189065,703.1935719696505,226.2281694649884,4.363044642463533
5.0,0.0005,0.07265255289578393,283.19211533046655,703.1935719696505,222.545467772063,4.287958537546623
5.0,0.0005,0.08625178381969874,255.08687679417253,340.5873259743666,81.96050995254106,4.234292551017707
5.0,0.0005,0.07469850307798458,275.8758513790984,340.5873259743666,45.04778389623981,4.214938988906768
5.0,0.0005,0.08471412181202868,321.3484969160771,422.0606263928271,87.23785036600191,4.390823071004556
5.0,0.0005,0.09883430001781911,365.16088444361895,606.4431759793016,168.60729116555336,4.4122244175813385
6.0,0.0006,0.07367565374312703,435.22802141608577,639.9900545563883,177.23943410695023,4.425038615374287
4.0,0.0004,0.14868884323060744,1469.8291109693444,4951.151317135364,2012.447673347662,4.363948010905618
6.0,0.0006,0.22628345850944714,1038.2887341133287,4951.151317135364,1756.4572189050216,4.5601444751129145
6.0,0.0006,0.19207925238369117,1221.8597147047847,4951.151317135364,1670.3051120790794,4.9219120870034745
11.0,0.0011,0.11081001452702123,706.518321857403,4951.151317135364,1352.8910968475273,4.362631062365792
7.0,0.0007,0.1622832717965548,423.1947599733122,731.6442602983027,177.05471659605934,4.361695935234413
6.0,0.0006,0.11428521019229433,427.1976898264768,731.6442602983027,211.8611237897537,4.332607098341043
6.0,0.0006,0.08461329154443196,475.05451478053357,1022.7831174063614,325.70698948892573,4.556014934483259
7.0,0.0007,0.13445981642933774,393.4792013346986,1022.7831174063614,285.8511023929955,4.575919147929005
7.0,0.0007,0.09835405075067187,419.580797556093,1022.7831174063614,295.41057529533293,4.4928416592710985
8.0,0.0008,0.07254711766636933,429.4266420566601,1153.0435624003633,315.3863050161167,4.575826576136977
10.0,0.001,0.15426513455080665,399.0590918485809,1153.0435624003633,346.52082460231736,4.615268218588793
9.0,0.0009,0.10866177830507094,360.65419115078896,1321.3257485179029,410.390083357317,4.861191227935346
10.0,0.001,0.06156419351621937,402.8232034650072,1321.3257485179029,388.62223932330363,4.538643463813321
9.0,0.0009,0.12535441385399607,2963.7485742792373,24280.28474250742,7537.858917200853,4.666200169891647
6.0,0.0006,0.23107671682116762,4219.210802958028,24280.28474250742,8972.69625798328,4.822768339439269
3.0,0.0003,0.2480524789872979,8328.209791246563,24280.28474250742,11279.852597500634,5.616156515387544
5.0,0.0005,0.28031806864366515,5060.296155565479,24280.28474250742,9610.68193416461,5.3883338369219835
6.0,0.0006,0.3639091465135674,4211.768233452269,24280.28474250742,8975.889153564322,5.14498287839088
11.0,0.0011,0.10843049304818585,125.33817352336752,383.10548980034616,113.60289836192133,4.27678090095806
13.0,0.0013,0.19624879514913846,275.2577542441405,1536.3245922289284,385.45948260341504,4.557737822073758
12.0,0.0012,0.23136354948257862,283.9233060844593,1536.3245922289284,395.11394647977096,4.753718594823254
15.0,0.0015,0.22981657509458286,284.5172710263388,1536.3245922289284,361.51502276769924,4.665747159349831
19.0,0.0019,0.36976276847001155,306.8876370837817,1362.6393277145144,299.62510528426344,4.664225466593247
15.0,0.0015,0.3162350851989238,349.12619731739227,1362.6393277145144,414.86786371351536,4.56169998997578
16.0,0.0016,0.25646270044345276,267.1535605124669,1277.7668920914125,325.05897016320904,4.562926902081371
16.0,0.0016,0.3621976636447197,314.80219962886076,1277.7668920914125,308.04060029902513,4.712860966558638
24.0,0.0024,0.33426735977709165,229.7584335550989,896.4612717991238,214.1152151469856,4.523574479206759
